Location,Indicator,Period,Dim1,First Tooltip
Ukraine,Population using safely managed sanitation services (%),2008,Total,45.42
Ukraine,Population using safely managed sanitation services (%),2008,Urban,39.69
Ukraine,Population using safely managed sanitation services (%),2007,Total,44.99
Ukraine,Population using safely managed sanitation services (%),2007,Urban,39.29
Ukraine,Population using safely managed sanitation services (%),2006,Total,44.56
Ukraine,Population using safely managed sanitation services (%),2006,Urban,38.88
Ukraine,Population using safely managed sanitation services (%),2005,Total,44.14
Ukraine,Population using safely managed sanitation services (%),2005,Urban,38.47
Ukraine,Population using safely managed sanitation services (%),2004,Total,43.71
Ukraine,Population using safely managed sanitation services (%),2004,Urban,38.07
Ukraine,Population using safely managed sanitation services (%),2003,Total,43.29
Ukraine,Population using safely managed sanitation services (%),2003,Urban,37.66
Ukraine,Population using safely managed sanitation services (%),2002,Total,42.88
Ukraine,Population using safely managed sanitation services (%),2002,Urban,37.25
Ukraine,Population using safely managed sanitation services (%),2001,Total,42.46
Ukraine,Population using safely managed sanitation services (%),2001,Urban,36.85
Ukraine,Population using safely managed sanitation services (%),2000,Total,42.41
Ukraine,Population using safely managed sanitation services (%),2000,Urban,36.84
United Arab Emirates,Population using safely managed sanitation services (%),2017,Total,96.28
United Arab Emirates,Population using safely managed sanitation services (%),2016,Total,95.86
United Arab Emirates,Population using safely managed sanitation services (%),2015,Total,95.45
United Arab Emirates,Population using safely managed sanitation services (%),2014,Total,95.03
United Arab Emirates,Population using safely managed sanitation services (%),2013,Total,94.62
United Arab Emirates,Population using safely managed sanitation services (%),2012,Total,94.2
United Arab Emirates,Population using safely managed sanitation services (%),2011,Total,93.78
United Arab Emirates,Population using safely managed sanitation services (%),2010,Total,93.37
United Arab Emirates,Population using safely managed sanitation services (%),2009,Total,92.95
United Arab Emirates,Population using safely managed sanitation services (%),2008,Total,92.54
United Arab Emirates,Population using safely managed sanitation services (%),2007,Total,92.12
United Arab Emirates,Population using safely managed sanitation services (%),2006,Total,91.7
United Arab Emirates,Population using safely managed sanitation services (%),2005,Total,91.29
United Arab Emirates,Population using safely managed sanitation services (%),2004,Total,90.87
United Arab Emirates,Population using safely managed sanitation services (%),2003,Total,90.46
United Arab Emirates,Population using safely managed sanitation services (%),2002,Total,90.04
United Arab Emirates,Population using safely managed sanitation services (%),2001,Total,89.62
United Arab Emirates,Population using safely managed sanitation services (%),2000,Total,89.62
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2017,Total,97.75
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2017,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2017,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2016,Total,97.74
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2016,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2016,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2015,Total,97.72
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2015,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2015,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2014,Total,97.7
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2014,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2014,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2013,Total,97.68
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2013,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2013,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2012,Total,97.66
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2012,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2012,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2011,Total,97.64
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2011,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2011,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2010,Total,97.62
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2010,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2010,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2009,Total,97.6
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2009,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2009,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2008,Total,97.58
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2008,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2008,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2007,Total,97.56
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2007,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2007,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2006,Total,97.54
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2006,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2006,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2005,Total,97.52
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2005,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2005,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2004,Total,97.5
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2004,Urban,98.96
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2004,Rural,91.8
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2003,Total,97.48
United Kingdom of Great Britain and Northern Ireland,Population using safely managed sanitation services (%),2003,Urban,98.96
