Location,Dim2,Indicator,Period,Dim1,First Tooltip
Turkey,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.26 [3.91-7.13]
Turkey,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9 [5.23-13.1]
Turkey,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.23 [7.11-17.82]
Turkey,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.86 [3.4-8.53]
Turkey,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.12 [5.3-13.29]
Turkey,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,15.1 [8.78-22]
Turkey,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.05 [2.93-7.36]
Turkmenistan,Total,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,51.35 [43.47-59.8]
Turkmenistan,Total,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,58.58 [50.37-67.78]
Turkmenistan,Total,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,44.35 [36.94-52.15]
Turkmenistan,Total,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,79.3 [67.13-92.34]
Turkmenistan,Total,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,100 [86.03-115.8]
Turkmenistan,Total,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,63.08 [52.55-74.18]
Turkmenistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.98 [2.76-7.55]
Turkmenistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.87 [3.25-8.9]
Turkmenistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.12 [2.28-6.25]
Turkmenistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.17 [2.31-6.32]
Turkmenistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.99 [2.76-7.56]
Turkmenistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.42 [1.9-5.19]
Turkmenistan,"Trachea, bronchus, lung cancers",Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.05 [0.57-1.62]
Turkmenistan,"Trachea, bronchus, lung cancers",Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.61 [0.87-2.51]
Turkmenistan,"Trachea, bronchus, lung cancers",Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.5 [0.27-0.77]
Turkmenistan,"Trachea, bronchus, lung cancers","Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.42 [0.77-2.21]
Turkmenistan,"Trachea, bronchus, lung cancers","Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.38 [1.29-3.7]
Turkmenistan,"Trachea, bronchus, lung cancers","Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.64 [0.35-0.99]
Turkmenistan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,33.76 [26.64-40.77]
Turkmenistan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,38.18 [30.8-45.29]
Turkmenistan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,29.47 [22.49-36.49]
Turkmenistan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,55.62 [43.88-67.17]
Turkmenistan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,70.39 [56.77-83.49]
Turkmenistan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,44.2 [33.74-54.73]
Turkmenistan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.32 [7.96-12.92]
Turkmenistan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.43 [8.82-14.18]
Turkmenistan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.25 [7.12-11.9]
Turkmenistan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,16.08 [12.4-20.11]
Turkmenistan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,19.53 [15.06-24.22]
Turkmenistan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,13.34 [10.27-17.17]
Turkmenistan,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.24 [0.63-1.99]
Turkmenistan,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.47 [0.74-2.37]
Turkmenistan,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.01 [0.51-1.63]
Turkmenistan,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.01 [1.02-3.24]
Turkmenistan,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.75 [1.38-4.42]
Turkmenistan,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.48 [0.75-2.38]
Uganda,Total,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,73.89 [66.47-80.23]
Uganda,Total,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,71.83 [63.99-78.44]
Uganda,Total,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,75.92 [68.42-82.11]
Uganda,Total,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,155.7 [140.1-169.1]
Uganda,Total,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,155.9 [138.9-170.3]
Uganda,Total,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,154.8 [139.5-167.4]
Uganda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,46.91 [39.81-52.25]
Uganda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,47.54 [40.23-53.18]
Uganda,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,46.28 [39.43-51.44]
Uganda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,68.48 [58.12-76.28]
Uganda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,70.18 [59.38-78.5]
Uganda,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,66.96 [57.05-74.43]
Uganda,"Trachea, bronchus, lung cancers",Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.62 [0.5-0.71]
Uganda,"Trachea, bronchus, lung cancers",Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.56 [0.43-0.66]
Uganda,"Trachea, bronchus, lung cancers",Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.68 [0.56-0.77]
Uganda,"Trachea, bronchus, lung cancers","Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.82 [1.47-2.11]
Uganda,"Trachea, bronchus, lung cancers","Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.69 [1.3-2.01]
Uganda,"Trachea, bronchus, lung cancers","Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.9 [1.56-2.16]
Uganda,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.99 [9.8-12.19]
Uganda,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.65 [9.54-11.8]
Uganda,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.33 [9.97-12.72]
Uganda,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,36.29 [32.35-40.24]
Uganda,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.99 [33.13-40.96]
Uganda,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,35.34 [31.11-39.69]
Uganda,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.6 [8.47-10.83]
Uganda,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.84 [6.82-8.85]
Uganda,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.35 [9.92-12.81]
Uganda,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,31.04 [27.38-35.01]
Uganda,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,27.61 [24.05-31.2]
Uganda,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,33.54 [29.32-37.88]
Uganda,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.95 [3.85-5.76]
Uganda,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.58 [2.72-5.86]
